threshold,accuracy,precision,recall,f1,f_beta,cm,classification_report
0.7499999999999997,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7599999999999997,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7699999999999997,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7799999999999997,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7899999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7999999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.8099999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.8199999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.8299999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.8399999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.8499999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.8599999999999995,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.8699999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
